Season,Team,G#,Date,Home,Opp,W/L,Tm_Pts,Opp_Pts,Tm_FG,Tm_FGA,Tm_FG%,Tm_3P,Tm_3PA,Tm_3P%,Tm_FT,Tm_FTA,Tm_FT%,Tm_ORB,Tm_TRB,Tm_AST,Tm_STL,Tm_BLK,Tm_TOV,Tm_PF,Opp_FG,Opp_FGA,Opp_FG%,Opp_3P,Opp_3PA,Opp_3P%,Opp_FT,Opp_FTA,Opp_FT%,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF
2020,DAL,8,2020-08-10,1,PHO,L,79,91,28,74,.378,7,26,.269,16,21,.762,9,34,20,9,4,8,17,35,74,.473,6,22,.273,15,16,.938,8,40,27,5,5,11,15
2020,DAL,9,2020-08-12,0,CON,L,66,70,25,59,.424,5,19,.263,11,12,.917,9,32,11,6,3,13,21,24,64,.375,5,16,.313,17,21,.810,9,28,19,8,3,9,17
2020,DAL,10,2020-08-14,1,SEA,L,65,83,24,74,.324,9,28,.321,8,12,.667,12,37,14,9,2,12,16,31,68,.456,5,18,.278,16,19,.842,10,46,20,10,5,14,14
2020,DAL,11,2020-08-16,0,PHO,W,95,89,34,69,.493,12,27,.444,15,17,.882,7,34,18,9,3,10,19,33,67,.493,9,25,.360,14,17,.824,8,32,25,7,3,14,19
2020,DAL,12,2020-08-19,0,MIN,L,84,91,26,64,.406,9,26,.346,23,27,.852,10,32,15,11,3,10,17,31,61,.508,14,23,.609,15,20,.750,8,35,19,4,3,15,19
2020,DAL,13,2020-08-21,1,WAS,W,101,92,33,67,.493,11,25,.440,24,27,.889,2,27,22,10,5,11,21,31,73,.425,9,19,.474,21,24,.875,14,43,20,6,3,17,22
2020,DAL,14,2020-08-23,0,LAS,L,81,84,28,67,.418,8,23,.348,17,19,.895,12,34,15,10,2,14,18,35,64,.547,4,10,.400,10,14,.714,6,30,20,5,3,12,18
2020,DAL,15,2020-08-25,1,LVA,L,92,96,31,75,.413,15,40,.375,15,20,.750,14,37,15,2,3,11,30,31,64,.484,2,6,.333,32,37,.865,11,39,22,6,2,8,20
2020,DAL,16,2020-08-29,0,IND,W,82,78,27,75,.360,7,27,.259,21,25,.840,11,39,14,8,2,11,24,23,57,.404,4,16,.250,28,36,.778,5,31,16,7,4,15,21
2020,DAL,17,2020-09-02,1,LAS,L,83,91,27,72,.375,13,37,.351,16,21,.762,12,37,14,7,1,11,24,31,60,.517,9,17,.529,20,28,.714,7,36,17,6,4,13,16
2020,DAL,18,2020-09-04,1,MIN,L,75,88,27,64,.422,5,26,.192,16,16,1.000,3,23,18,9,3,10,22,31,70,.443,10,21,.476,16,21,.762,13,43,22,6,0,13,15
2020,DAL,19,2020-09-06,0,WAS,W,101,94,33,68,.485,10,24,.417,25,28,.893,4,26,14,9,1,10,14,38,72,.528,6,21,.286,12,14,.857,4,30,27,4,3,14,21
2020,DAL,20,2020-09-09,0,SEA,L,95,107,33,68,.485,8,24,.333,21,25,.840,3,29,20,2,3,12,24,39,77,.506,9,20,.450,20,22,.909,9,36,30,8,4,10,22
2020,DAL,21,2020-09-11,1,CHI,L,88,95,33,83,.398,10,31,.323,12,17,.706,15,32,20,8,3,4,15,34,59,.576,6,11,.545,21,23,.913,5,37,25,3,6,12,14
2020,DAL,22,2020-09-13,0,NYL,W,82,79,27,70,.386,9,36,.250,19,22,.864,8,35,14,10,5,12,16,32,67,.478,3,19,.158,12,17,.706,6,34,18,4,4,14,21
2020,WAS,1,2020-07-25,1,IND,W,101,76,38,68,.559,7,17,.412,18,20,.900,7,41,16,5,1,13,19,28,71,.394,8,26,.308,12,15,.800,6,28,12,7,1,13,21
2020,WAS,2,2020-07-28,0,CON,W,94,89,34,70,.486,9,25,.360,17,21,.810,5,35,19,10,0,15,28,30,66,.455,7,18,.389,22,30,.733,6,36,16,8,1,16,25
2020,WAS,3,2020-07-30,1,SEA,W,89,71,33,76,.434,15,32,.469,8,9,.889,10,36,25,13,1,8,15,26,66,.394,5,25,.200,14,15,.933,11,38,16,4,4,18,14
2020,WAS,4,2020-08-01,0,CHI,L,86,88,31,74,.419,8,22,.364,16,20,.800,7,35,20,10,1,14,12,36,70,.514,12,25,.480,4,7,.571,4,35,25,7,5,17,19
2020,WAS,5,2020-08-05,1,LVA,L,77,83,31,74,.419,8,26,.308,7,11,.636,8,30,17,7,1,11,23,28,57,.491,4,10,.400,23,30,.767,6,38,11,6,0,15,17
2020,WAS,6,2020-08-07,1,NYL,L,66,74,23,61,.377,4,16,.250,16,20,.800,1,26,12,9,2,14,21,22,56,.393,12,32,.375,18,24,.750,6,38,16,4,2,18,24
2020,WAS,7,2020-08-09,0,IND,L,84,91,26,69,.377,7,21,.333,25,33,.758,10,31,16,10,1,9,22,29,58,.500,8,17,.471,25,31,.806,9,39,17,4,2,16,22
2020,WAS,8,2020-08-11,0,MIN,L,48,68,18,61,.295,4,19,.211,8,8,1.000,9,31,14,8,5,16,15,26,67,.388,6,20,.300,10,15,.667,14,42,16,6,2,14,15
2020,WAS,9,2020-08-13,1,LAS,L,64,81,25,60,.417,7,25,.280,7,10,.700,6,32,17,7,1,21,16,31,64,.484,6,19,.316,13,18,.722,7,34,18,10,2,12,19
2020,WAS,10,2020-08-15,0,LVA,L,73,88,29,76,.382,8,28,.286,7,8,.875,15,39,19,6,3,18,17,35,65,.538,6,13,.462,12,15,.800,3,29,21,10,2,10,12
2020,WAS,11,2020-08-19,1,ATL,W,98,91,35,70,.500,12,34,.353,16,20,.800,9,28,27,7,0,11,17,38,69,.551,8,18,.444,7,12,.583,13,35,26,5,2,14,18
2020,WAS,12,2020-08-21,0,DAL,L,92,101,31,73,.425,9,19,.474,21,24,.875,14,43,20,6,3,17,22,33,67,.493,11,25,.440,24,27,.889,2,27,22,10,5,11,21
2020,WAS,13,2020-08-23,1,PHO,L,87,88,32,77,.416,14,27,.519,9,15,.600,10,30,20,9,4,11,21,29,61,.475,10,22,.455,20,24,.833,8,37,19,5,9,16,20
2020,WAS,14,2020-08-28,0,PHO,L,72,94,28,70,.400,9,25,.360,7,10,.700,7,21,17,7,3,13,16,33,58,.569,13,26,.500,15,15,1.000,4,31,25,7,6,14,15
2020,WAS,15,2020-08-30,1,CON,L,63,76,19,59,.322,8,26,.308,17,19,.895,8,33,16,7,2,16,10,31,68,.456,9,19,.474,5,9,.556,9,35,26,8,2,13,15
2020,WAS,16,2020-09-02,0,SEA,L,64,71,26,69,.377,7,27,.259,5,5,1.000,5,25,19,5,3,7,16,24,62,.387,5,21,.238,18,22,.818,11,43,18,5,2,13,10
2020,WAS,17,2020-09-04,1,CHI,W,79,69,31,64,.484,10,29,.345,7,8,.875,4,31,26,7,1,9,12,28,63,.444,7,26,.269,6,7,.857,4,29,18,5,2,12,14
2020,WAS,18,2020-09-06,1,DAL,L,94,101,38,72,.528,6,21,.286,12,14,.857,4,30,27,4,3,14,21,33,68,.485,10,24,.417,25,28,.893,4,26,14,9,1,10,14
2020,WAS,19,2020-09-08,1,MIN,W,89,86,33,61,.541,9,26,.346,14,15,.933,6,23,22,6,1,10,13,36,66,.545,5,18,.278,9,11,.818,10,28,17,4,2,12,14
2020,WAS,20,2020-09-10,0,LAS,W,80,72,32,63,.508,9,23,.391,7,12,.583,3,29,24,10,3,10,13,29,70,.414,4,16,.250,10,11,.909,13,41,15,7,4,13,14
2020,WAS,21,2020-09-12,0,NYL,W,75,58,29,73,.397,6,23,.261,11,11,1.000,9,36,20,15,3,8,11,21,55,.382,9,24,.375,7,8,.875,5,35,16,6,6,25,9
2020,WAS,22,2020-09-13,0,ATL,W,85,78,30,67,.448,7,25,.280,18,18,1.000,4,27,21,6,5,1,13,33,71,.465,3,12,.250,9,13,.692,12,40,8,1,0,9,16
2021,ATL,1,2021-05-14,1,CON,L,67,78,23,64,.359,3,18,.167,18,21,.857,8,26,14,14,7,13,17,27,61,.443,10,23,.435,14,22,.636,12,42,20,7,4,20,21
2021,ATL,2,2021-05-19,1,CHI,L,77,85,30,77,.390,5,15,.333,12,24,.500,12,35,16,17,7,18,28,28,70,.400,1,13,.077,28,36,.778,14,47,18,8,6,24,21
2021,ATL,3,2021-05-21,0,IND,W,83,79,30,75,.400,11,22,.500,12,16,.750,11,27,20,7,6,5,19,31,67,.463,6,18,.333,11,13,.846,6,34,20,0,4,16,16
2021,ATL,4,2021-05-25,0,CHI,W,90,83,31,74,.419,8,18,.444,20,25,.800,15,32,17,11,6,10,21,25,62,.403,6,17,.353,27,28,.964,13,41,22,5,5,21,22
2021,ATL,5,2021-05-27,1,DAL,W,101,95,36,75,.480,6,20,.300,23,33,.697,14,45,19,5,3,11,20,30,66,.455,10,25,.400,25,30,.833,7,32,17,8,3,10,26
2021,ATL,6,2021-05-29,0,NYL,W,90,87,40,87,.460,6,21,.286,4,8,.500,10,45,21,11,8,17,19,27,69,.391,14,34,.412,19,21,.905,4,36,23,9,3,20,9
2021,ATL,7,2021-06-04,0,MIN,L,84,86,30,70,.429,12,29,.414,12,20,.600,7,32,20,9,2,18,25,30,57,.526,8,21,.381,18,24,.750,5,31,20,9,3,20,21
2021,ATL,8,2021-06-06,0,MIN,L,80,100,28,64,.438,10,25,.400,14,19,.737,13,33,16,7,1,18,22,35,68,.515,11,25,.440,19,24,.792,10,32,26,12,1,10,20
2021,ATL,9,2021-06-09,1,SEA,L,71,95,29,82,.354,3,26,.115,10,13,.769,16,42,18,9,2,12,18,35,64,.547,12,22,.545,13,16,.813,3,32,27,7,9,12,16
2021,ATL,10,2021-06-11,1,SEA,L,75,86,26,72,.361,4,18,.222,19,22,.864,8,33,14,4,2,5,15,31,61,.508,10,21,.476,14,16,.875,5,41,22,1,0,12,20
2021,ATL,11,2021-06-13,1,WAS,W,101,78,36,71,.507,13,29,.448,16,21,.762,10,33,20,10,2,13,22,23,61,.377,11,27,.407,21,26,.808,12,33,15,8,4,17,19
2021,ATL,12,2021-06-17,0,WAS,L,93,96,34,70,.486,8,21,.381,17,21,.810,8,37,23,14,6,13,17,33,67,.493,13,31,.419,17,20,.850,5,31,22,7,1,15,17
2021,ATL,13,2021-06-23,1,MIN,L,85,87,33,69,.478,5,13,.385,14,17,.824,6,27,17,13,5,10,15,34,65,.523,7,24,.292,12,15,.800,11,35,24,7,6,17,19
2021,ATL,14,2021-06-26,1,NYL,L,78,101,29,71,.408,4,17,.235,16,19,.842,7,25,14,13,2,14,21,32,59,.542,13,32,.406,24,28,.857,6,36,22,5,5,18,15
2021,ATL,15,2021-06-29,1,NYL,W,73,69,27,76,.355,7,18,.389,12,16,.750,12,34,17,10,6,8,12,24,60,.400,9,24,.375,12,15,.800,7,36,14,4,3,15,14
2021,ATL,16,2021-07-02,0,SEA,L,88,91,37,78,.474,8,20,.400,6,8,.750,7,31,26,11,3,9,17,30,62,.484,14,22,.636,17,22,.773,6,33,23,6,4,15,11
2021,ATL,17,2021-07-04,0,LVA,L,95,118,38,80,.475,7,19,.368,12,16,.750,8,28,24,5,2,7,22,43,72,.597,11,17,.647,21,28,.750,10,43,31,5,1,11,14
2021,ATL,18,2021-07-09,0,CON,L,72,84,25,65,.385,8,25,.320,14,20,.700,3,28,15,6,4,10,18,35,68,.515,6,19,.316,8,13,.615,5,38,22,5,1,11,12
2021,ATL,19,2021-07-11,1,IND,L,68,79,27,76,.355,1,13,.077,13,20,.650,8,30,16,10,5,6,22,27,65,.415,5,17,.294,20,26,.769,12,49,18,2,4,19,18
2021,ATL,20,2021-08-15,0,PHO,L,81,92,37,90,.411,3,17,.176,4,7,.571,15,40,18,8,4,9,23,35,70,.500,10,25,.400,12,17,.706,11,45,27,3,10,17,12
2021,ATL,21,2021-08-17,0,LAS,L,80,85,34,88,.386,5,20,.250,7,18,.389,17,48,20,10,2,13,13,36,80,.450,5,22,.227,8,10,.800,6,41,29,9,5,14,18
2021,ATL,22,2021-08-19,0,LAS,L,64,66,26,66,.394,8,25,.320,4,7,.571,11,34,15,7,5,18,21,25,56,.446,5,14,.357,11,17,.647,8,32,16,6,2,19,15
2021,ATL,23,2021-08-21,1,PHO,L,69,84,29,72,.403,5,21,.238,6,8,.750,6,24,11,13,5,9,19,30,57,.526,9,19,.474,15,22,.682,10,47,22,4,5,22,14
2021,ATL,24,2021-08-24,1,CHI,L,79,86,33,79,.418,7,22,.318,6,9,.667,14,38,19,6,6,7,13,34,66,.515,8,17,.471,10,14,.714,4,35,24,3,4,12,17
2021,ATL,25,2021-08-26,1,LVA,L,71,78,26,72,.361,7,23,.304,12,15,.800,5,34,19,8,6,8,20,32,73,.438,3,13,.231,11,15,.733,9,43,26,6,5,10,13
2021,ATL,26,2021-09-02,0,DAL,L,68,72,28,65,.431,7,21,.333,5,8,.625,7,34,19,5,9,14,14,27,74,.365,6,28,.214,12,16,.750,14,43,16,10,6,9,11
2021,ATL,27,2021-09-05,0,DAL,W,69,64,28,70,.400,2,7,.286,11,13,.846,9,42,17,5,6,9,11,26,78,.333,9,25,.360,3,5,.600,13,45,11,5,4,14,16
2021,ATL,28,2021-09-08,1,PHO,L,75,76,33,70,.471,3,13,.231,6,10,.600,4,31,19,12,3,8,14,26,60,.433,8,18,.444,16,18,.889,4,32,16,7,3,16,14
2021,ATL,29,2021-09-10,0,WAS,L,74,82,32,78,.410,6,22,.273,4,8,.500,11,41,12,8,5,7,16,29,70,.414,9,24,.375,15,19,.789,11,46,20,6,2,10,6
2021,ATL,30,2021-09-14,1,IND,W,85,78,33,69,.478,7,16,.438,12,15,.800,11,33,19,5,13,13,10,32,76,.421,6,20,.300,8,10,.800,15,35,22,9,6,13,17
2021,ATL,31,2021-09-16,1,LAS,L,68,74,24,63,.381,5,18,.278,15,17,.882,7,36,13,5,1,14,26,26,58,.448,5,16,.313,17,23,.739,3,31,16,8,1,13,20
2021,ATL,32,2021-09-19,0,CON,L,64,84,28,73,.384,2,20,.100,6,9,.667,10,33,10,6,4,7,18,29,75,.387,8,22,.364,18,21,.857,18,50,16,4,5,10,17
2021,CHI,1,2021-05-15,0,WAS,W,70,56,22,60,.367,8,17,.471,18,21,.857,3,36,21,7,3,14,20,18,72,.250,4,30,.133,16,19,.842,14,44,10,10,4,14,20
2021,CHI,2,2021-05-19,0,ATL,W,85,77,28,70,.400,1,13,.077,28,36,.778,14,47,18,8,6,24,21,30,77,.390,5,15,.333,12,24,.500,12,35,16,17,7,18,28
2021,CHI,3,2021-05-23,1,NYL,L,85,93,33,81,.407,6,12,.500,13,15,.867,10,35,22,8,5,12,15,36,73,.493,14,28,.500,7,10,.700,12,40,25,4,10,22,17
2021,CHI,4,2021-05-25,1,ATL,L,83,90,25,62,.403,6,17,.353,27,28,.964,13,41,22,5,5,21,22,31,74,.419,8,18,.444,20,25,.800,15,32,17,11,6,10,21
2021,CHI,5,2021-05-28,1,LAS,L,61,76,21,51,.412,6,19,.316,13,14,.929,5,33,12,7,3,27,25,26,66,.394,9,19,.474,15,18,.833,9,30,17,13,3,19,18
2021,CHI,6,2021-05-30,1,LAS,L,79,82,30,75,.400,7,21,.333,12,12,1.000,13,45,16,9,8,22,21,30,73,.411,8,18,.444,14,18,.778,8,33,20,11,8,19,19
2021,CHI,7,2021-06-01,1,PHO,L,83,84,30,79,.380,4,14,.286,19,20,.950,12,28,18,10,2,10,18,31,59,.525,8,20,.400,14,20,.700,5,35,22,6,9,19,22
2021,CHI,8,2021-06-03,0,PHO,L,74,77,27,78,.346,8,31,.258,12,14,.857,9,39,22,11,4,8,23,30,70,.429,5,14,.357,12,17,.706,7,38,19,4,8,17,16
2021,CHI,9,2021-06-05,0,LAS,L,63,68,21,62,.339,5,18,.278,16,23,.696,14,43,13,6,5,18,22,25,68,.368,3,19,.158,15,21,.714,9,38,13,4,6,11,20
2021,CHI,10,2021-06-09,1,IND,W,92,76,32,71,.451,9,23,.391,19,21,.905,12,40,24,8,6,10,17,30,72,.417,6,17,.353,10,10,1.000,11,37,18,8,6,16,20
2021,CHI,11,2021-06-12,0,IND,W,83,79,27,63,.429,8,18,.444,21,25,.840,5,27,16,7,4,16,24,30,62,.484,4,11,.364,15,22,.682,10,31,13,10,5,17,21
2021,CHI,12,2021-06-15,0,MIN,W,105,89,40,70,.571,12,26,.462,13,16,.813,4,30,32,12,3,13,18,32,70,.457,5,14,.357,20,27,.741,9,32,15,7,2,20,17
2021,CHI,13,2021-06-17,1,CON,W,81,75,28,68,.412,5,23,.217,20,24,.833,10,38,19,9,4,12,23,25,62,.403,4,13,.308,21,27,.778,8,34,11,4,5,14,23
2021,CHI,14,2021-06-19,1,CON,W,91,81,32,64,.500,7,18,.389,20,21,.952,5,29,24,9,5,12,21,29,63,.460,6,18,.333,17,20,.850,8,32,22,6,4,18,17
2021,CHI,15,2021-06-22,0,NYL,W,92,72,36,80,.450,7,24,.292,13,13,1.000,7,42,26,8,2,9,15,29,68,.426,6,28,.214,8,11,.727,3,32,19,3,9,16,12
2021,CHI,16,2021-06-24,0,NYL,W,91,68,37,74,.500,9,19,.474,8,9,.889,5,35,25,9,4,14,18,25,67,.373,4,25,.160,14,18,.778,9,37,13,3,3,21,19
2021,CHI,17,2021-06-27,0,CON,L,58,74,23,69,.333,5,24,.208,7,7,1.000,14,34,13,5,6,18,18,27,64,.422,6,14,.429,14,19,.737,13,38,13,9,3,18,18
2021,CHI,18,2021-06-30,0,DAL,W,91,81,34,71,.479,10,23,.435,13,19,.684,8,38,28,7,2,16,21,31,75,.413,6,25,.240,13,16,.813,9,37,19,10,6,17,20
2021,CHI,19,2021-07-02,0,DAL,L,91,100,37,66,.561,7,20,.350,10,11,.909,6,27,26,4,3,10,18,34,64,.531,11,20,.550,21,26,.808,10,26,23,4,7,13,15
2021,CHI,20,2021-07-10,1,WAS,L,85,89,34,78,.436,6,27,.222,11,13,.846,8,35,27,8,7,12,21,35,79,.443,8,24,.333,11,15,.733,10,44,24,7,2,15,11
2021,CHI,21,2021-08-15,1,SEA,W,87,85,33,77,.429,9,24,.375,12,17,.706,10,44,28,3,4,18,22,29,84,.345,6,18,.333,21,28,.750,13,47,22,9,5,8,17
2021,CHI,22,2021-08-17,1,DAL,L,76,80,30,72,.417,8,24,.333,8,8,1.000,10,32,22,4,12,10,15,30,78,.385,7,14,.500,13,15,.867,15,45,20,7,5,12,6
2021,CHI,23,2021-08-21,1,MIN,L,95,101,35,73,.479,9,24,.375,16,19,.842,3,23,24,6,8,9,27,34,63,.540,5,8,.625,28,33,.848,4,33,22,4,4,13,19
2021,CHI,24,2021-08-24,0,ATL,W,86,79,34,66,.515,8,17,.471,10,14,.714,4,35,24,3,4,12,17,33,79,.418,7,22,.318,6,9,.667,14,38,19,6,6,7,13
2021,CHI,25,2021-08-27,0,SEA,W,73,69,29,69,.420,7,23,.304,8,12,.667,9,39,24,9,1,18,18,25,68,.368,3,17,.176,16,17,.941,8,34,17,9,4,17,15
2021,CHI,26,2021-08-29,0,SEA,W,107,75,41,73,.562,15,22,.682,10,11,.909,10,36,26,8,3,9,13,29,64,.453,5,17,.294,12,14,.857,3,22,22,3,2,12,9
2021,CHI,27,2021-08-31,0,PHO,L,83,103,32,71,.451,6,20,.300,13,15,.867,11,32,13,2,4,11,16,39,75,.520,14,27,.519,11,12,.917,9,35,26,8,5,8,11
2021,CHI,28,2021-09-02,0,LVA,L,83,90,30,68,.441,8,24,.333,15,17,.882,7,32,19,9,5,13,18,33,73,.452,4,10,.400,20,25,.800,11,39,16,7,3,12,12
2021,CHI,29,2021-09-05,1,LVA,W,92,84,34,67,.507,7,19,.368,17,23,.739,7,38,30,2,6,7,18,30,73,.411,5,13,.385,19,22,.864,9,37,19,6,4,6,16
2021,CHI,30,2021-09-12,1,WAS,L,71,79,28,67,.418,3,22,.136,12,15,.800,6,31,17,8,0,14,15,29,60,.483,9,27,.333,12,17,.706,4,35,19,9,1,15,15
2021,CHI,31,2021-09-17,1,LVA,L,70,103,28,70,.400,8,30,.267,6,6,1.000,2,19,19,6,7,12,11,41,73,.562,9,18,.500,12,14,.857,11,47,32,9,3,15,6
2021,CHI,32,2021-09-19,1,IND,W,98,87,35,71,.493,9,23,.391,19,24,.792,9,35,27,8,3,10,18,33,69,.478,6,16,.375,15,18,.833,9,31,21,6,3,15,19
2021,CON,1,2021-05-14,0,ATL,W,78,67,27,61,.443,10,23,.435,14,22,.636,12,42,20,7,4,20,21,23,64,.359,3,18,.167,18,21,.857,8,26,14,14,7,13,17
2021,CON,2,2021-05-16,1,PHO,W,86,78,28,66,.424,8,17,.471,22,27,.815,10,34,15,8,3,12,21,25,57,.439,8,25,.320,20,24,.833,4,27,20,6,7,15,24
2021,CON,3,2021-05-19,1,IND,W,88,67,37,67,.552,10,21,.476,4,7,.571,12,38,29,8,3,13,19,24,66,.364,4,15,.267,15,16,.938,12,31,14,7,4,12,13
2021,CON,4,2021-05-21,0,PHO,W,84,67,34,76,.447,10,26,.385,6,8,.750,17,48,19,6,3,11,17,26,68,.382,5,20,.250,10,14,.714,7,24,14,4,6,6,12
2021,CON,5,2021-05-23,0,LVA,W,72,65,27,80,.338,7,26,.269,11,12,.917,12,44,16,10,2,8,17,22,54,.407,5,16,.313,16,21,.762,1,26,16,4,13,14,15
2021,CON,6,2021-05-25,0,SEA,L,87,90,33,70,.471,8,19,.421,13,17,.765,5,37,18,7,11,16,24,29,72,.403,13,28,.464,19,25,.760,9,38,21,11,2,12,17
2021,CON,7,2021-05-28,1,WAS,W,86,81,29,58,.500,11,25,.440,17,26,.654,6,32,17,7,4,14,24,28,71,.394,9,30,.300,16,18,.889,9,33,14,7,4,10,23
2021,CON,8,2021-05-30,0,MIN,L,74,79,27,71,.380,7,24,.292,13,15,.867,5,28,16,8,5,11,22,28,70,.400,10,25,.400,13,15,.867,10,38,23,5,8,14,17
2021,CON,9,2021-06-01,1,LVA,W,74,67,24,60,.400,4,17,.235,22,23,.957,8,34,16,8,5,14,14,28,64,.438,0,5,.000,11,12,.917,3,29,20,6,3,12,17
2021,CON,10,2021-06-05,1,NYL,W,85,64,31,71,.437,7,21,.333,16,19,.842,14,38,21,8,3,11,18,24,55,.436,11,27,.407,5,6,.833,3,22,20,5,4,15,22
2021,CON,11,2021-06-13,1,SEA,L,66,89,27,60,.450,6,15,.400,6,8,.750,5,31,16,4,2,17,14,35,72,.486,10,22,.455,9,10,.900,6,28,26,9,3,8,14
2021,CON,12,2021-06-17,0,CHI,L,75,81,25,62,.403,4,13,.308,21,27,.778,8,34,11,4,5,14,23,28,68,.412,5,23,.217,20,24,.833,10,38,19,9,4,12,23
2021,CON,13,2021-06-19,0,CHI,L,81,91,29,63,.460,6,18,.333,17,20,.850,8,32,22,6,4,18,17,32,64,.500,7,18,.389,20,21,.952,5,29,24,9,5,12,21
2021,CON,14,2021-06-22,1,DAL,W,80,70,31,71,.437,4,20,.200,14,15,.933,12,37,19,6,6,12,15,27,61,.443,6,14,.429,10,13,.769,6,27,15,5,3,12,19
2021,CON,15,2021-06-27,1,CHI,W,74,58,27,64,.422,6,14,.429,14,19,.737,13,38,13,9,3,18,18,23,69,.333,5,24,.208,7,7,1.000,14,34,13,5,6,18,18
2021,CON,16,2021-06-29,0,WAS,W,90,71,35,70,.500,12,24,.500,8,9,.889,17,52,21,7,1,20,20,24,63,.381,12,36,.333,11,13,.846,1,13,21,11,7,10,8
2021,CON,17,2021-07-01,0,IND,W,86,80,29,63,.460,5,20,.250,23,26,.885,11,29,19,9,4,15,21,29,60,.483,2,9,.222,20,22,.909,5,24,18,9,1,15,22
2021,CON,18,2021-07-03,0,IND,L,67,73,24,67,.358,4,17,.235,15,20,.750,10,37,15,5,3,8,20,25,63,.397,4,17,.235,19,27,.704,9,39,9,4,6,7,20
2021,CON,19,2021-07-09,1,ATL,W,84,72,35,68,.515,6,19,.316,8,13,.615,5,38,22,5,1,11,12,25,65,.385,8,25,.320,14,20,.700,3,28,15,6,4,10,18
2021,CON,20,2021-07-11,0,NYL,W,71,54,25,66,.379,11,30,.367,10,11,.909,7,42,15,11,1,10,21,17,56,.304,9,29,.310,11,17,.647,5,34,15,0,1,16,11
2021,CON,21,2021-08-15,0,DAL,W,80,59,33,66,.500,7,17,.412,7,8,.875,9,34,19,12,5,11,10,24,52,.462,7,16,.438,4,6,.667,1,22,12,6,4,19,16
2021,CON,22,2021-08-17,1,MIN,W,72,60,26,60,.433,6,17,.353,14,16,.875,2,30,20,9,1,14,12,25,60,.417,5,16,.313,5,7,.714,3,22,16,8,3,17,18
2021,CON,23,2021-08-19,1,MIN,W,82,71,27,55,.491,5,14,.357,23,25,.920,3,31,17,5,2,17,18,28,66,.424,5,14,.357,10,10,1.000,5,22,18,7,5,10,24
2021,CON,24,2021-08-24,1,LVA,W,76,62,30,67,.448,6,18,.333,10,12,.833,8,39,16,11,2,11,14,25,63,.397,3,9,.333,9,10,.900,6,30,15,6,3,14,14
2021,CON,25,2021-08-26,1,LAS,W,76,72,26,60,.433,4,16,.250,20,25,.800,9,30,17,8,4,14,20,27,57,.474,5,16,.313,13,14,.929,3,23,20,7,4,15,24
2021,CON,26,2021-08-28,1,LAS,W,76,61,28,59,.475,5,20,.250,15,20,.750,8,38,16,12,3,18,23,20,53,.377,8,21,.381,13,18,.722,3,18,12,10,3,14,21
2021,CON,27,2021-08-31,0,WAS,W,85,75,34,69,.493,8,20,.400,9,12,.750,16,38,20,7,4,15,15,25,55,.455,9,26,.346,16,18,.889,3,20,19,9,2,14,18
2021,CON,28,2021-09-07,0,DAL,W,83,56,33,68,.485,7,19,.368,10,14,.714,10,35,25,11,7,13,16,17,64,.266,7,32,.219,15,19,.789,9,26,13,4,8,12,14
2021,CON,29,2021-09-09,0,LAS,W,75,57,23,52,.442,3,13,.231,26,29,.897,9,32,14,13,4,19,17,23,55,.418,2,10,.200,9,11,.818,5,19,13,10,4,17,22
2021,CON,30,2021-09-11,0,PHO,W,76,67,24,64,.375,10,23,.435,18,19,.947,9,31,14,2,1,9,12,27,56,.482,5,17,.294,8,9,.889,4,31,20,5,6,15,21
2021,CON,31,2021-09-15,1,NYL,W,98,69,36,71,.507,8,18,.444,18,21,.857,13,38,23,14,4,20,18,26,62,.419,7,25,.280,10,11,.909,6,21,18,12,4,28,15
2021,CON,32,2021-09-19,1,ATL,W,84,64,29,75,.387,8,22,.364,18,21,.857,18,50,16,4,5,10,17,28,73,.384,2,20,.100,6,9,.667,10,33,10,6,4,7,18
2021,IND,1,2021-05-14,0,NYL,L,87,90,37,88,.420,3,18,.167,10,13,.769,19,45,14,6,3,11,21,31,66,.470,13,26,.500,15,18,.833,3,28,20,5,2,14,20
2021,IND,2,2021-05-16,1,NYL,L,65,73,25,77,.325,3,21,.143,12,19,.632,9,40,15,8,4,21,24,26,65,.400,9,25,.360,12,15,.800,5,38,17,9,3,22,22
2021,IND,3,2021-05-19,0,CON,L,67,88,24,66,.364,4,15,.267,15,16,.938,12,31,14,7,4,12,13,37,67,.552,10,21,.476,4,7,.571,12,38,29,8,3,13,19
2021,IND,4,2021-05-21,1,ATL,L,79,83,31,67,.463,6,18,.333,11,13,.846,6,34,20,0,4,16,16,30,75,.400,11,22,.500,12,16,.750,11,27,20,7,6,5,19
2021,IND,5,2021-05-23,1,WAS,W,89,77,33,64,.516,7,15,.467,16,23,.696,7,37,26,6,4,14,13,27,70,.386,9,27,.333,14,17,.824,9,32,15,6,3,11,21
2021,IND,6,2021-05-25,1,WAS,L,69,85,28,64,.438,5,14,.357,8,10,.800,7,33,21,5,2,13,10,34,68,.500,12,28,.429,5,6,.833,5,26,25,0,2,10,14
2021,IND,7,2021-05-28,0,LVA,L,77,113,26,66,.394,4,16,.250,21,24,.875,9,34,15,4,3,20,28,38,69,.551,7,15,.467,30,39,.769,3,32,23,12,4,8,16
